card_id,cluster_id
C_ID_14691b0f1f,0
C_ID_0f31025e2e,0
C_ID_94fc667452,3
C_ID_f942f6cb89,0
C_ID_8248f00352,3
C_ID_4024fc694f,5
C_ID_1d5bfe538b,3
C_ID_d969aea815,5
C_ID_3681f6082c,3
C_ID_8fb5e7e4be,3
C_ID_dff09b5041,0
C_ID_3f3bd1e276,0
C_ID_4dbc309e99,3
C_ID_3a5eaf8aa6,0
C_ID_38afbf7088,3
C_ID_516acd25a3,3
C_ID_bcf1462701,3
C_ID_ffd96b0967,1
C_ID_304129f677,0
C_ID_32ad100bb0,0
C_ID_a2693e21b3,0
C_ID_867f4650ed,3
C_ID_ddf3fc156a,3
C_ID_cb9c9a4fb8,0
C_ID_9003540b74,3
C_ID_36df81ac44,0
C_ID_db1e7442a0,5
C_ID_fd224ff40f,3
C_ID_7ac01b8825,5
C_ID_54725a1279,3
C_ID_50679ee237,1
C_ID_c10e2e95d2,3
C_ID_1d7fecdd91,3
C_ID_c365952832,3
C_ID_515467b3e6,0
C_ID_95152a11c1,3
C_ID_a199f5ab6b,1
C_ID_1f11f2b392,3
C_ID_7851868099,0
C_ID_3211fcc330,1
C_ID_6c81dae376,3
C_ID_a82655e6ce,5
C_ID_4780f34d1f,0
C_ID_2af5f13a0f,0
C_ID_3a6e4e7868,3
C_ID_a52dbda078,0
C_ID_520c28dfb9,0
C_ID_8933866f75,3
C_ID_17e4147ccb,0
C_ID_4f48bacd2f,3
C_ID_d99280bc24,3
C_ID_349f499e4e,0
C_ID_9c3c1e0317,1
C_ID_a460ab68a7,0
C_ID_65110b3e4d,0
C_ID_025e44962f,0
C_ID_37606d8e4b,0
C_ID_e4d05375a6,5
C_ID_44302b6edd,3
C_ID_f733bee5b6,3
C_ID_2459945705,0
C_ID_9607ac276b,1
C_ID_62fd0ef91d,5
C_ID_12cba76663,3
C_ID_51a1ca7190,0
C_ID_44dcd846c8,0
C_ID_1b25b5d4f1,3
C_ID_c921cbc104,0
C_ID_43a7c41b07,3
C_ID_5ce7956c8d,3
C_ID_7cfa5c9f34,1
C_ID_655bd67e18,0
C_ID_e2960aebad,3
C_ID_6cbb78dc63,1
C_ID_e071075f5a,0
C_ID_40ecb6e5ef,5
C_ID_7a05e1c0cf,0
C_ID_fb7d59504c,3
C_ID_561e5c8f77,5
C_ID_40a3f14dd4,0
C_ID_7081ed301d,0
C_ID_07fb7411c0,0
C_ID_e1858c422c,0
C_ID_a9f66d81f9,3
C_ID_7396581654,0
C_ID_273b4c36b4,0
C_ID_367631bb7e,0
C_ID_fb0ece129b,3
C_ID_a081e17785,0
C_ID_3db65a64a0,0
C_ID_78ea19c824,3
C_ID_5655e69637,3
C_ID_f95ddf83cf,0
C_ID_859551c17c,3
C_ID_6df76b264a,0
C_ID_cf68f81828,0
C_ID_a10807f7c6,0
C_ID_e29215f686,5
C_ID_c839421337,3
C_ID_294bfb7995,0
C_ID_475a9177a1,0
C_ID_bc0959d792,5
C_ID_05421dc22f,5
C_ID_26964539a9,1
C_ID_78d604cfaf,1
C_ID_61a1875527,3
C_ID_1411378e70,5
C_ID_3f8f729e0c,5
C_ID_0aa8a7954e,1
C_ID_c6054eba06,0
C_ID_775fd7667f,3
C_ID_d534f20a6a,5
C_ID_b7f4739bb1,5
C_ID_249e3bd9ad,0
C_ID_087824392e,5
C_ID_bbb533d4e3,0
C_ID_554782d21e,0
C_ID_dbc5666c19,1
C_ID_b009b5c2e6,0
C_ID_f1ab1d89f4,3
C_ID_36f31acb4c,5
C_ID_54f3e72b75,0
C_ID_7c628841cb,0
C_ID_78bf869228,0
C_ID_5c9204e102,5
C_ID_c19677a7e4,2
C_ID_c8aecd7e11,5
C_ID_3e483a383a,5
C_ID_c65de17f78,0
C_ID_bc0cb9cbae,0
C_ID_56b2ed3c9d,0
C_ID_abb68d0c0b,3
C_ID_755c730c58,0
C_ID_0ec6fd3475,3
C_ID_54859470ad,3
C_ID_51c9711295,0
C_ID_68d40d43fa,5
C_ID_d4464a8317,0
C_ID_24be90779b,3
C_ID_7abe7e8632,3
C_ID_5258bdfa2a,3
C_ID_ad2cb0ed58,0
C_ID_2199617a1e,0
C_ID_35e7f65810,3
C_ID_35b22a6869,5
C_ID_2dec85a447,2
C_ID_2c774f7731,0
C_ID_dbabe64426,1
C_ID_3eb224e81d,5
C_ID_6c6d295135,0
C_ID_6f48e40c0a,5
C_ID_a51a3996c2,3
C_ID_cd35f54745,0
C_ID_98ae2ee586,0
C_ID_9d637b10c3,0
C_ID_e129534cdd,3
C_ID_3b4b871934,3
C_ID_b013ac20fa,3
C_ID_77fcde7894,1
C_ID_00d189cc0d,1
C_ID_2a8ae8d979,5
C_ID_b34b4b5a4c,3
C_ID_24a5e9829e,3
C_ID_538d8bc0c9,5
C_ID_c6fdfe0c70,3
C_ID_f225cf0076,4
C_ID_5b340127f3,3
C_ID_b077798b5c,3
C_ID_68c1bcfef5,0
C_ID_1774d987b9,5
C_ID_6b80e930b1,1
C_ID_d68099c580,0
C_ID_12039c274c,0
C_ID_bd8b252178,5
C_ID_7ba4680c6a,3
C_ID_d167e5c520,3
C_ID_ef5d2ea125,3
C_ID_6c5cb93052,4
C_ID_b04ec05654,0
C_ID_57159112e8,0
C_ID_877a82fd58,1
C_ID_b39fc93f3e,3
C_ID_f929ba6a2a,3
C_ID_f4629ac3c3,3
C_ID_0987c09f2a,3
C_ID_e6ac92546b,0
C_ID_da5e046f14,0
C_ID_88b464f09b,3
C_ID_73bae7462e,1
C_ID_22e4fd5bec,5
C_ID_d4b7456afe,0
C_ID_759c39511e,3
C_ID_9dec319921,0
C_ID_96e66bba9e,3
C_ID_686014cc17,3
C_ID_1193627cbc,3
C_ID_ee05e29ad4,3
C_ID_41ac8cfb37,0
C_ID_7ce5f4334c,3
C_ID_046d1267d8,5
C_ID_a53c307ff1,1
C_ID_4bf955b87a,0
C_ID_62e7339367,5
C_ID_00cf9bbfdb,0
C_ID_90d5b5ab4d,1
C_ID_9deaf8b74f,0
C_ID_98c919e3a3,0
C_ID_e6a5a6ad18,3
C_ID_c53770e702,3
C_ID_23c1062c0d,5
C_ID_81705b05c1,0
C_ID_03f4137d13,5
C_ID_2b874d68c2,3
C_ID_43414a9a3a,3
C_ID_7ecc1de39a,0
C_ID_96d92590ff,0
C_ID_69e26288b1,1
C_ID_649392312e,3
C_ID_5a5f122674,5
C_ID_4588fe12f9,5
C_ID_69e0e0f57b,0
C_ID_6ad1c6be56,3
C_ID_54961b4311,0
C_ID_d18533cab5,1
C_ID_26c228dc6f,2
C_ID_2421fe699f,0
C_ID_480e941eed,0
C_ID_ad86665f26,0
C_ID_643ac17eb0,0
C_ID_db8e85b002,0
C_ID_2934bd595e,3
C_ID_bad888db01,5
C_ID_c192217fe9,0
C_ID_fe817dfe84,0
C_ID_927763cfaf,0
C_ID_ab5cb1e825,5
C_ID_3fc42102ec,1
C_ID_105b359ec0,0
C_ID_b0aadabdac,0
C_ID_fa47f3376f,0
C_ID_6e1b33876d,0
C_ID_30861fcca5,3
C_ID_967f358680,3
C_ID_5bfcc1fd48,3
C_ID_a6b891347e,5
C_ID_eaba3014fd,0
C_ID_2085bc90d0,1
C_ID_4b652232cf,0
C_ID_9598b9db85,4
C_ID_93b72118ad,1
C_ID_729f32d392,5
C_ID_78c06c87fa,1
C_ID_4bb11d6089,1
C_ID_a207eb7a9d,1
C_ID_d2e997df66,5
C_ID_be4355c2fb,3
C_ID_314e6a2eda,3
C_ID_826ab3aab5,3
C_ID_d02f097e3e,4
C_ID_207e7b1759,0
C_ID_232fdb19ca,0
C_ID_401e6ae77e,3
C_ID_3a0b7aab97,1
C_ID_88c1d4700b,1
C_ID_8781c27283,0
C_ID_5ab24d12d3,0
C_ID_1800c736f9,2
C_ID_e396f8dd73,0
C_ID_932d37a459,0
C_ID_09497fef87,0
C_ID_6eebe78075,1
C_ID_f4bc396926,3
C_ID_54a3cf6511,5
C_ID_cdca5a1349,0
C_ID_b0ce5f1b52,5
C_ID_f8275d8ee8,3
C_ID_512750b0ae,5
C_ID_d3211858db,3
C_ID_fc1132a1a9,1
C_ID_8d8258d619,3
C_ID_19d1f9af92,0
C_ID_d448b2b4ac,5
C_ID_14a8148ef1,0
C_ID_24b2cf9bb0,0
C_ID_fee566da98,1
C_ID_b49668f690,3
C_ID_2851ffcf9c,0
C_ID_1744582b6b,5
C_ID_7be74f4b3b,3
C_ID_ea547f26fd,3
C_ID_61c1d1c231,3
C_ID_e76009d37c,3
C_ID_1570028b5d,5
C_ID_47e36a83aa,0
C_ID_25a5ee6f04,3
C_ID_01c641fdfa,1
C_ID_e5c8a2af90,1
C_ID_8a067a3ffa,3
C_ID_049c21b64a,1
C_ID_9fd5efa963,3
C_ID_160a81a6a0,1
C_ID_242bb8b5ca,5
C_ID_484fc6a7a1,5
C_ID_e481bfc9e8,5
C_ID_4ab398e289,3
C_ID_008e522125,3
C_ID_f1bf78de9c,0
C_ID_0e9cbf5775,0
C_ID_514a9e0e0d,0
C_ID_35a7358f59,0
C_ID_12374b66d5,1
C_ID_93d4f84465,3
C_ID_89945d9ee8,4
C_ID_60dfaf912c,0
C_ID_e02ceaee99,3
C_ID_97bdeb9b17,5
C_ID_e1168c6e4d,1
C_ID_64ce012ecb,0
C_ID_87b42bd786,3
C_ID_5bed0f0523,0
C_ID_c62acac13d,3
C_ID_3b0c72636c,5
C_ID_9bee787073,1
C_ID_fd79d9ee45,0
C_ID_4fc0d07ed6,0
C_ID_76fd316a47,0
C_ID_c6db565b09,4
C_ID_9c75291bcc,5
C_ID_83f5c435f1,1
C_ID_81030d2298,3
C_ID_6d021fbca7,1
C_ID_16f8b40b1b,5
C_ID_a1a8594f1f,3
C_ID_648bc23622,5
C_ID_12f29ce512,1
C_ID_e92333b4ee,0
C_ID_33c1a515bb,3
C_ID_4de2a88078,3
C_ID_cc6a71995d,3
C_ID_5df70c367b,1
C_ID_19ca6d18ca,1
C_ID_5e1531280a,0
C_ID_c643dd95b4,1
C_ID_b05ef46266,3
C_ID_d989756d75,3
C_ID_90c348dde7,5
C_ID_d1ddf82f4d,1
C_ID_402d759384,3
C_ID_1e00e991dc,3
C_ID_808267d19e,0
C_ID_2ae802e675,0
C_ID_825270e433,0
C_ID_54bcfff6d1,3
C_ID_c461de0fe5,1
C_ID_de9bc0fcb1,3
C_ID_5e47e6ddb1,3
C_ID_9a302b9e18,3
C_ID_1be957de66,0
C_ID_99f4a75a9f,1
C_ID_c7f6c1a2ab,0
C_ID_cdbfdab39a,3
C_ID_e4a8fbddcd,0
C_ID_0140cfc7ca,3
C_ID_5e53904b3a,3
C_ID_f329f622d0,5
C_ID_8b96f80cc7,0
C_ID_a5fe70043a,2
C_ID_df63e2d052,0
C_ID_0d20d2d635,3
C_ID_ea79ad0265,0
C_ID_2cdc711a30,3
C_ID_ad83b1c971,0
C_ID_00998d51e9,5
C_ID_02c35bdc3a,3
C_ID_3184d5669d,2
C_ID_714bc77e0c,3
C_ID_8afe8f4734,4
C_ID_e7f2069894,0
C_ID_959d4a1552,3
C_ID_32ce72aa18,1
C_ID_c3d7cec230,3
C_ID_06bc458870,0
C_ID_e8f0a6c660,3
C_ID_50fe1459ad,5
C_ID_038eba5d28,5
C_ID_efd6cee5b1,0
C_ID_73143546d4,5
C_ID_d8a82dcc3a,0
C_ID_a10ddcb7e6,0
C_ID_2573db0257,4
C_ID_95b7a8eb44,3
C_ID_3124350734,1
C_ID_f652abbb83,3
C_ID_a195fcd060,5
C_ID_3af92b2bec,3
C_ID_e5c41a31ed,1
C_ID_e9713d504d,3
C_ID_daeb3fb25a,2
C_ID_4fab2d7e7e,0
C_ID_e992c6425f,1
C_ID_0bf8fdb8c2,3
C_ID_dcd3ea0c13,3
C_ID_6cbb715d70,5
C_ID_5db983bc5a,4
C_ID_08f67240bf,5
C_ID_d2b4b5f97c,4
C_ID_cff87a4248,5
C_ID_16901deeee,1
C_ID_08da3929db,3
C_ID_c04e356a93,3
C_ID_8ed27d320e,3
C_ID_0a37c1726c,1
C_ID_ef094bf26d,0
C_ID_dc4f9301be,3
C_ID_caa3aafc92,0
C_ID_2ee5232ba1,3
C_ID_8ccdc45a91,1
C_ID_22943ae97c,3
C_ID_3a5072c2f0,5
C_ID_52c156ff7a,1
C_ID_e405a1e18f,1
C_ID_85ec98a9b5,4
C_ID_0f60978710,2
C_ID_6fa72bfc8c,5
C_ID_c606551016,4
C_ID_7bc79b9bae,0
C_ID_a0895bc2d4,3
C_ID_8baa429f65,1
C_ID_9cf9e3c25e,5
C_ID_cc9e83b5b1,1
C_ID_7a31f1bd59,0
C_ID_ab66f42b00,3
C_ID_4bce9b69d5,3
C_ID_2dbc984214,3
C_ID_b1c7e45c35,5
C_ID_b5e59960d1,3
C_ID_9a09e180c5,3
C_ID_4c335ed9b5,3
C_ID_33055521b0,0
C_ID_c3aa8d6a5f,4
C_ID_d915c109c3,3
C_ID_9ffa110426,0
C_ID_c55f5abd1d,1
C_ID_d3fe0ba6d9,0
C_ID_5dfddf49ca,3
C_ID_a6742879cc,3
C_ID_300ba5eeb0,3
C_ID_c10e2cdbc2,3
C_ID_77c2f820cd,3
C_ID_867efed977,0
C_ID_37d1cf2f04,0
C_ID_6e48f15db0,2
C_ID_5db793a5d5,0
C_ID_cf7a2a34d9,0
C_ID_64bc56dfdd,0
C_ID_31b2ec1be6,2
C_ID_2ae86666bf,1
C_ID_fd02d85fc2,3
C_ID_ec34afc7ea,5
C_ID_a53128e23a,3
C_ID_04e610b2e3,3
C_ID_efee0880b3,0
C_ID_ebe0ebb985,5
C_ID_e6e12853ba,3
C_ID_88b4d18427,0
C_ID_fd0ad11f8f,0
C_ID_eb03626963,3
C_ID_726d6e5e0d,0
C_ID_c2b515fd3b,0
C_ID_9f1119fa02,1
C_ID_d14d00dbb0,3
C_ID_a30d96f77d,3
C_ID_4ab0befcea,1
C_ID_a3f2670d5a,5
C_ID_2bb3b55383,2
C_ID_53d5cbd2e4,0
C_ID_067df2cc36,2
C_ID_514368d647,3
C_ID_256735d1a1,0
C_ID_f766605837,1
C_ID_6ff75a655b,1
C_ID_1a3495ba6a,0
C_ID_121fd54ee2,3
C_ID_5398762377,5
C_ID_002bf15c22,3
C_ID_14c9d5c635,0
C_ID_557f6227fb,0
C_ID_5dff9652ef,5
C_ID_ad9f489141,5
C_ID_0b78632a89,3
C_ID_43df447bb5,0
C_ID_56c763ccd0,1
C_ID_fedc19efb9,0
C_ID_296bc152ec,3
C_ID_ea97c1d645,3
C_ID_92a5b661e4,5
C_ID_f8f89abfd7,0
C_ID_e8ec863818,0
C_ID_8f26b339ef,3
C_ID_f5f0b593c7,0
C_ID_41b01508d6,0
C_ID_3d32c5d0e7,3
C_ID_aea28feddb,3
C_ID_2968b04b19,3
C_ID_3481201abf,2
C_ID_05932e2095,3
C_ID_242a6e0c42,3
C_ID_1530a8bcd3,3
C_ID_b825756fb3,1
C_ID_0bc8549a12,5
C_ID_881a1eadd2,1
C_ID_fe361434a6,2
C_ID_2cca9b5841,0
C_ID_5eb08b7f2b,2
C_ID_e926d556b6,3
C_ID_ac3d488b27,0
C_ID_1f4c037172,2
C_ID_5aa9cc25c0,5
C_ID_310a05cf73,0
C_ID_41b8c57fcf,1
C_ID_0f6ab793fd,0
C_ID_3deec36a89,3
C_ID_095e24b3c4,5
C_ID_e1e77f75c5,3
C_ID_0f2f4077fa,0
C_ID_c403f35346,0
C_ID_4184e6a3b6,5
C_ID_059640b309,0
C_ID_caa5048a49,5
C_ID_bab6959c53,1
C_ID_3a0a11aa00,0
C_ID_af15aa4776,5
C_ID_11ab6346ad,1
C_ID_ed023461ea,0
C_ID_11da665590,0
C_ID_ce20aa4448,0
C_ID_d48362a248,5
C_ID_fb5dcdc2d8,0
C_ID_981517e453,0
C_ID_43fa114010,5
C_ID_7433de0051,0
C_ID_70211d96ab,0
C_ID_37f23710fc,1
C_ID_74ec475fed,0
C_ID_db2c34de9c,0
C_ID_ec405d0502,3
C_ID_b21e72a210,3
C_ID_68778eb3b9,0
C_ID_41606f29a8,5
C_ID_f98854b62a,0
C_ID_f470ff4add,3
C_ID_7abd5a9895,1
C_ID_e45642cb59,0
C_ID_52b1698997,5
C_ID_2c8f4a6ff4,5
C_ID_9edeb4a913,4
C_ID_6da021cb73,3
C_ID_af4b9f3c7e,3
C_ID_467141f14e,3
C_ID_e17be1eaeb,1
C_ID_d644dd96eb,0
C_ID_e8998514cb,3
C_ID_f08d5ca2c0,0
C_ID_eacdf9a1c5,0
C_ID_a2eb74f4cc,1
C_ID_982d28ad8e,5
C_ID_78cd5a0228,5
C_ID_2fb132574e,0
C_ID_38fffae6de,1
C_ID_0ea27246c2,1
C_ID_ee5a62ee01,3
C_ID_b5711e7fee,3
C_ID_036c5e71d2,3
C_ID_be87671ffe,3
C_ID_c86b0761cf,1
C_ID_c1a8ee7e92,2
C_ID_a8057625e8,0
C_ID_3d3be7b8a9,1
C_ID_7d215ba1d1,3
C_ID_6f7714d287,0
C_ID_cf22bccd79,1
C_ID_360f21392a,3
C_ID_b806ccffef,0
C_ID_cc120d5b71,5
C_ID_cd62a39a63,5
C_ID_65a4f69aee,5
C_ID_1ec488e88b,3
C_ID_4d90fa29b2,0
C_ID_4aff37f6c1,3
C_ID_66fdb67824,5
C_ID_738e2f695b,3
C_ID_6b49905045,0
C_ID_f489e65271,3
C_ID_63bd6a97c2,5
C_ID_a3fcc8d3d7,1
C_ID_796d849f62,1
C_ID_d7645637c1,0
C_ID_16da5def92,3
C_ID_a87cb11791,0
C_ID_74f5589c61,1
C_ID_3f617e4c00,5
C_ID_580f9b1af6,3
C_ID_8e700ec821,2
C_ID_d01d4f86cc,1
C_ID_48d1638b7e,0
C_ID_e6c39cf9e3,3
C_ID_475b85ff14,0
C_ID_9f3087d6d8,0
C_ID_b1d23e0d03,2
C_ID_cb93b83624,5
C_ID_8daebbc9e3,4
C_ID_a1585a6beb,3
C_ID_2711e24070,0
C_ID_53a883e33c,3
C_ID_19ed9c635b,3
C_ID_a24f87555e,3
C_ID_69480bfd32,3
C_ID_4a26ebdf06,1
C_ID_946f32d681,3
C_ID_3ca0e26f33,2
C_ID_e55a82826b,3
C_ID_1bc778d996,0
C_ID_22a8e9fb91,3
C_ID_f234c38cdb,0
C_ID_3fa5aa8aa7,0
C_ID_ab1221b545,3
C_ID_e94f02672f,1
C_ID_9d00a52a30,5
C_ID_4bc145224a,1
C_ID_4963016de5,3
C_ID_8a21ea07e2,4
C_ID_aecf8f5ce2,1
C_ID_8bf1688842,0
C_ID_a979efdd45,0
C_ID_7073e3f1a6,1
C_ID_e8c21db942,5
C_ID_75edee4f9c,1
C_ID_e5da0913dc,3
C_ID_d780c78745,5
C_ID_08109aa526,5
C_ID_82bf28b9e7,3
C_ID_0ef1e66856,3
C_ID_b8a816cad8,1
C_ID_7c149c0768,5
C_ID_86e57adbd4,0
C_ID_3c9b3f1971,1
C_ID_84381698ec,0
C_ID_2c3872dc25,0
C_ID_44c894c64d,3
C_ID_7d0e8e85e4,0
C_ID_d5f419879c,2
C_ID_6a06790ef6,0
C_ID_0190634e46,5
C_ID_5dbab08cee,5
C_ID_acdc4d8e3a,1
C_ID_878e78c567,0
C_ID_17993ce753,0
C_ID_4a97532983,1
C_ID_dcfccccd62,1
C_ID_f006cd470c,3
C_ID_592db4e627,5
C_ID_7569f2d4a1,0
C_ID_93a6657d18,0
C_ID_3d0c8f06ac,0
C_ID_05da573613,3
C_ID_ffb5caca44,0
C_ID_a32cabb0bf,3
C_ID_397f7441e3,0
C_ID_d905444a40,2
C_ID_b7fffb6dd6,3
C_ID_3ae1c90b21,3
C_ID_2dbf66581a,3
C_ID_452cdc4659,5
C_ID_f003c4f6ae,0
C_ID_0fe97be092,0
C_ID_8b021a702f,3
C_ID_8b5194abf9,1
C_ID_13d5c1f865,3
C_ID_f54bc29d45,3
C_ID_96f20e536a,3
C_ID_01cbff2c17,0
C_ID_ece787c472,3
C_ID_6b9a96a11c,0
C_ID_4930aeaa58,0
C_ID_c3ae326fd6,0
C_ID_89c503d59d,5
C_ID_470d3d8f47,3
C_ID_2f4b503d8b,0
C_ID_9b5c8b7303,0
C_ID_4a22584209,0
C_ID_1ce01b20bc,3
C_ID_b60fd810aa,0
C_ID_89cfa99fce,5
C_ID_a7df903fca,3
C_ID_c5143c1f61,1
C_ID_43d96320b7,0
C_ID_6b84276b0c,5
C_ID_ee5e20d635,0
C_ID_f8278701bd,5
C_ID_9186145c3c,3
C_ID_dbedc24f2a,5
C_ID_51c5e29ea7,0
C_ID_4068b4d043,2
C_ID_7e53ec80ed,5
C_ID_58d58e0236,0
C_ID_c307f8e207,0
C_ID_081383088c,5
C_ID_0038d26a33,0
C_ID_8836ec2cf9,5
C_ID_6e5aa53472,0
C_ID_5a0e1b2221,0
C_ID_3ec3aa5a57,0
C_ID_0321a5c230,3
C_ID_da156cde94,4
C_ID_d72ab27e66,1
C_ID_968bba69e0,5
C_ID_cef97ade72,0
C_ID_5a3258b8ca,3
C_ID_874ed85432,1
C_ID_d2d4867529,3
C_ID_6d72994dd4,2
C_ID_3ec972bcc8,5
C_ID_f33d483d86,1
C_ID_9e55c20611,3
C_ID_beadda2a48,3
C_ID_8055a99879,5
C_ID_7666735b3d,5
C_ID_78e1a1734c,0
C_ID_2c62e50d20,3
C_ID_da28566f6e,3
C_ID_859d972c59,0
C_ID_5011a20916,0
C_ID_2c9d27ddf7,0
C_ID_5cd00b2adb,1
C_ID_d0d3850fba,3
C_ID_7674ff8ce3,0
C_ID_df791f075b,0
C_ID_9ff11170f6,3
C_ID_6d9d27b67f,3
C_ID_26f2ddb6cf,5
C_ID_930c500141,3
C_ID_ccf3c732db,5
C_ID_ab2e8160af,3
C_ID_4690074c73,5
C_ID_64d6acbb90,0
C_ID_561aa91317,0
C_ID_16adf3ad9a,5
C_ID_345eaf9122,1
C_ID_7e4546e4b6,4
C_ID_914cca67af,1
C_ID_205fc9347d,1
C_ID_cdc1365cad,1
C_ID_c8052ee414,1
C_ID_6fed209de3,5
C_ID_52a1029220,5
C_ID_fb752efee7,0
C_ID_0af98f129b,3
C_ID_53042ac40a,5
C_ID_08b76826bb,4
C_ID_5414d8f768,3
C_ID_8e17c37e5d,3
C_ID_c82f712032,1
C_ID_6efd4258b2,0
C_ID_521e0a6474,3
C_ID_4df0b97fe9,0
C_ID_1b0dce5bec,0
C_ID_bb3b685049,3
C_ID_b8a9a633e3,0
C_ID_0a65093b08,0
C_ID_922b948d54,5
C_ID_60adf4958d,0
C_ID_533cb4e18e,3
C_ID_9bf258f63b,3
C_ID_33205883cf,0
C_ID_a038666395,1
C_ID_422035523d,0
C_ID_2548977278,3
C_ID_ba379344c9,3
C_ID_1b522d209f,1
C_ID_5e6d48ac39,3
C_ID_22335cc59a,0
C_ID_e01ad75de3,0
C_ID_64f25c6b76,0
C_ID_1735f8ab75,0
C_ID_c47990fb03,5
C_ID_7de0bcf6b8,1
C_ID_0d7e59040b,3
C_ID_a4303cd00d,3
C_ID_4149882d1d,3
C_ID_31af785f78,5
C_ID_9fc33fa5ac,0
C_ID_ebdfdd105b,3
C_ID_a774e01896,1
C_ID_05584a9ae0,0
C_ID_eb7bbd0499,3
C_ID_68ceecaa57,0
C_ID_6e895da7a7,0
C_ID_26b8368356,3
C_ID_c35d83c189,0
C_ID_071b29cefd,0
C_ID_68f010dc35,0
C_ID_c65bf29efa,3
C_ID_bda1976f0b,2
C_ID_d17798220e,5
C_ID_89abdc31b2,4
C_ID_6a672aba61,0
C_ID_34f57ffee3,0
C_ID_829f1f7963,3
C_ID_2b458df851,0
C_ID_28576e1ded,0
C_ID_41e0c818c7,3
C_ID_3de94eff34,0
C_ID_4bd1d7731f,0
C_ID_9376fb3e28,0
C_ID_a21c712d64,0
C_ID_4c2c4613f5,1
C_ID_d1932c8219,5
C_ID_59377681e6,0
C_ID_3c9d637f78,3
C_ID_91722808a4,3
C_ID_71bd491e9e,0
C_ID_de886847f7,3
C_ID_d988a76560,1
C_ID_5b623c5a76,0
C_ID_2459273faf,5
C_ID_b73d0433e4,0
C_ID_1eea9bf44a,3
C_ID_73fdcd4292,3
C_ID_7f88f505d2,5
C_ID_dab87cb2a1,2
C_ID_86be430174,3
C_ID_d360489b27,3
C_ID_e51ee17d4a,3
C_ID_7e55f4e1a1,3
C_ID_dadc9235a1,3
C_ID_1684a2e9cb,3
C_ID_4769994f97,3
C_ID_23a088c2e1,2
C_ID_e77262b1ce,2
C_ID_0db055f6a8,3
C_ID_06beebcd44,5
C_ID_9020de503a,5
C_ID_78d650080d,3
C_ID_0654ed3143,5
C_ID_86608a3f7a,3
C_ID_71636a276e,0
C_ID_807b2323ff,0
C_ID_418414ab1f,0
C_ID_14f9bdabf6,4
C_ID_5f8a3b09a8,5
C_ID_26891f7d19,1
C_ID_af9013f666,5
C_ID_bfb9a7a0eb,1
C_ID_5443b5c8b0,3
C_ID_f7299d28c5,0
C_ID_c47d580891,4
C_ID_798328cc85,3
C_ID_d8ba9eba24,0
C_ID_256dee26a2,2
C_ID_1fcfbc56a3,3
C_ID_14ae7cfc7c,1
C_ID_0e39478370,0
C_ID_e8ca4d83ec,0
C_ID_72ba161331,3
C_ID_7499438e7d,3
C_ID_40226c0f21,0
C_ID_3b74ac240e,3
C_ID_6da29147d6,1
C_ID_ac3d896914,5
C_ID_3a175501fd,0
C_ID_79aee30336,0
C_ID_369bc93123,1
C_ID_8f7ca583b2,1
C_ID_ad8a9a6001,1
C_ID_8c8e7df787,3
C_ID_4896ecd0e5,0
C_ID_2a39c55d6b,3
C_ID_232f5f97ca,0
C_ID_01b1cdc957,1
C_ID_7e96743616,0
C_ID_f5cec66134,0
C_ID_0fc0480c64,0
C_ID_09a2450d31,1
C_ID_34b57d4340,1
C_ID_241f0b32e7,1
C_ID_3080f60e80,2
C_ID_2232ef6d9b,5
C_ID_61aa6088b3,1
C_ID_67dc14ed2e,3
C_ID_fe3cc274c5,0
C_ID_0ff26d7526,3
C_ID_33b5e1a453,1
C_ID_bb80c844de,0
C_ID_f0e72cf0a5,0
C_ID_6ff2fd486b,5
C_ID_ad8db32d6e,3
C_ID_b8cbe0f250,3
C_ID_c1e44148c3,3
C_ID_b6e5f59c0a,3
C_ID_e54079290f,3
C_ID_d477855be5,3
C_ID_8614763bcc,1
C_ID_b2872160ec,0
C_ID_bcc25e5a0a,3
C_ID_0fbac0a837,4
C_ID_72111ff1cd,0
C_ID_79893d5040,2
C_ID_f280091c59,1
C_ID_680f73d57d,1
C_ID_fc9323d178,1
C_ID_2558bddd83,3
C_ID_4a92af9415,3
C_ID_f8fe272c8c,0
C_ID_169007d6f0,0
C_ID_20e120bd47,4
C_ID_61d73a386b,0
C_ID_30ec22449b,1
C_ID_2db7f721de,3
C_ID_36e4cc9910,0
C_ID_e0042b2993,1
C_ID_f2eb7f294d,5
C_ID_0f1744252b,3
C_ID_2c6473c6a1,1
C_ID_3a8e5fa281,3
C_ID_7def397d92,1
C_ID_8578996475,5
C_ID_c82f4cb8aa,5
C_ID_4a0aa4580b,0
C_ID_85a143323a,0
C_ID_a4eea7c904,3
C_ID_d9c078acd9,0
C_ID_b0b456d9f1,3
C_ID_8a1f5bfe53,5
C_ID_e37e0d0880,5
C_ID_8f72804e5f,0
C_ID_a25c0374e8,0
C_ID_09c1d8494e,1
C_ID_36d29e1b46,5
C_ID_d81053a098,5
C_ID_2c0143bee6,3
C_ID_a4d9cb6e87,3
C_ID_c14207ad7e,3
C_ID_4af3906f44,0
C_ID_9a40b3f812,3
C_ID_96adbb22c3,5
C_ID_b3e3490202,1
C_ID_1e73e3a15f,0
C_ID_8919f784ca,5
C_ID_1e3438da93,3
C_ID_d08665896d,3
